name,song,lyric,type
Coldplay,Always in My Head, I think of you I haven't slept I think I do But I don't forget  My body moves Goes where I will But though I try My heart stays still  It never moves Just won't be led So my mouth waters to be fed And you're always in my head  You're always in my head You're always in my head You're always in my head  You're always in my head Always in my Always in my  This. I guess Is to tell you you're chosen out From the rest
Coldplay,Strawberry Swing,They were sitting They were sitting on the strawberry swing Every moment was so precious  They were sitting They were talking on the strawberry swing Everybody was for fighting Wouldn't wanna waste a thing  Cold. cold water Bring me 'round Now my feet won't touch the ground Cold. cold water What ya say?  When it's such It's such a perfect day It's such a perfect day  I remember We were walking up to strawberry swing I can't wait 'til the morning Wouldn't wanna change a thing  People moving all the time Inside a perfectly straight line Don't you wanna just curve away  When it's such It's such a perfect day It's such a perfect day  Ah  Now the sky could be blue I don't mind Without you it's a waste of time  Could be blue I don't mind Without you it's a waste of time  Well the sky could be blue Could be grey Without you I'm just miles away  Well. the sky could be blue I don't mind Without you it's a waste of time
Coldplay,True Love,For a second. I was in control I had it once. I lost it though And all along the fire below Would rise And I wish you could have let me know What's really going on below I've lost you now. you let me go But one last time  Tell me you love me If you don't. then lie Lie to me  Remember once upon a time When I was yours and you were blind The fire would sparkle in your eyes And mine  So tell me you love me If you don't then lie Lie to me Just tell me you love me If you don't then lie Lie to me If you don't then lie Lie to me  And call it true Call it true love Call it true Call it true love  [Guitar Solo]
Coldplay,Trouble in Town,Trouble in town Because they cut my brother down Because my sister can't wear her crown There's trouble. there's trouble in town Blood on the beat (Oh-oh) Oh my goodness. there's blood on the beat Law of the jungle or the law of the street There's blood on. there's blood on the beat  And I get no shelter And I get no peace And I never get released  Trouble in town (Oh-oh) Because they hung my Brother Brown Because their system just keep you down There's trouble. there's trouble in town  And I get no shelter And I get no peace And I just get more police. eh And I get no comfort And I get no name Everything is gettin' strained  Best friends What's that? What's his name? X (Standby. sir) Alright. is that X your middle name? Of course. it's on a vehicle ID. right? (There must be some way) You gettin' smart? 'Cause you'll be in a fucking car with him I'm telling you Fucking smartass (Or it's gonna kick off someday) I'm asking you what the X is. is that your middle name? Of course. what is it? Don't come back with the "What is it?" fucking shit (There must be some way) Talk to these fucking pigs on the street that way. you ain't talking to me that way I don't talk to nobody in the streets. I don't hang with nobody Well. then don't come to fucking Philadelphia. stay in Jersey I have family out here Everybody thinks they're a fucking lawyer and they don't know jack shit Are you supposed to grab me like this? Grab you up? I'll grab you any way I got to You're not protecting me while I'm trying. while I'm trying to go to work Why don't you shut up?   U Mandela Siyamthanda futhi uyasiwa yonk' Indawo jikelele Jikelele. jikelele Jikelele. jikelele Jikelele. jikelele Jikelele. jikelele
Coldplay,O (Hidden Track), Flock of birds Hovering above Just a flock of birds That's how you think of love  And I always Look up to the sky Pray before the dawn 'Cause they fly away Sometimes they arrive Sometimes they are gone They fly on  Flock of birds Hovering above Into smoke I'm turned And rise Following 'em up  Still I always Look up to the sky Pray before the dawn 'Cause they fly away One minute they arrive Next you know. they're gone The fly on  Fly on  Oh ohhhh So fly on Ride through Maybe one day I'll fly next to you Fly on Ride through Maybe one day I can fly with you Fly on  Fly on  Fly on  Don't ever let go Don't ever let go Don't ever let go Don't ever let go
Coldplay,Every Teardrop Is a Waterfall,I turn the music up. I got my records on I shut the world outside until the lights come on Maybe the streets alight. maybe the trees are gone I feel my heart start beating to my favorite song And all the kids they dance. all the kids all night Until Monday morning feels another life I turn the music up. I'm on a roll this time And heaven is in sight  I turn the music up. I got my records on From underneath the rubble. sing a rebel song Don't want to see another generation drop I'd rather be a comma than a full stop Maybe I'm in the black. maybe I'm on my knees Maybe I'm in the gap between the two trapezes But my heart is beating and my pulses start Cathedrals in my heart  As we saw. oh. this light I swear you. emerge blinking into To tell me it's alright As we soar walls Every siren is a symphony  And every tear's a waterfall Is a waterfall. oh Is a waterfall. oh-oh-oh Is a. is a waterfall Every tear Is a waterfall. oh-oh-oh  So you can hurt. hurt me bad But still. I'll raise the flag  Oh. it was a wa-wa-wa-wa-waterfall A wa-wa-wa-wa-waterfall Every tear. every tear Every teardrop is a waterfall Every tear. every tear Every teardrop is a waterfall Every tear. every tear Every teardrop is a waterfall Every tear. every tear Every teardrop is a waterfall Every tear. every tear Every teardrop is a waterfall
Coldplay,Amazing Day,We sat on a roof. named every star Shared every bruise and showed every scar Hope has its proof put your hand in mine "Life has a beautiful. crazy design"  And time seemed to say "Forget the world and its weight" And here I just wanna stay Amazing day. amazing day  We sat on a roof. named every star You showed me a place where you can be who you are  And the view; the whole Milky Way In your eyes. I drifted away And in your arms. I just wanna sway Amazing day. amazing day Amazing day. amazing day  Oh-oh-oh-oh. oh-oh-oh-oh. oh-oh-oh-oh. oh-oh-oh-oh Oh-oh-oh-oh. oh-oh-oh-oh. oh-oh-oh-oh. oooh  And I asked Can the birds in poetry chime? "Can there be breaks in the chaos sometimes?" Oh thanks God. must've heard when I prayed Cause now I always want to feel this way  Amazing day. amazing day Amazing day. amazing day Yeah. today
Coldplay,Fun,I know it's over before she says I know the falls that the water face I know it's over. an ocean awaits for a storm The sun on snow. rivers in rain Crystal ball can foresee a change And I know it's over. a parting of ways And it's done  But didn't we have fun? Don't say it was all a waste Didn't we have fun? Oh-oooh-ooh  From the top of the world. top of the waves We said forever. forever always We could have been lost. we would have been saved Oh. I Now we're stopping the world. stopping its spin But. come on. don't give up. don't say we give in Don't say it's over. don't say we're done Oh. didn't we have fun? Woo-ooh-ooh-ooh Woo-ooh-ooh-ooh Oh. didn't we have fun?  I know it's over before she says Know someone else has taken your place "I know it's over." Icarus says to the Sun The sword sinks in. lightning strikes And two force. two forces collide And fight til it's over. fight til it's done Ah-ah-ah  But didn't we have fun? Don't say it was all a waste Didn't we have fun? Oh-oooh-ooh  From the top of the world. top of the waves We said forever. forever always We could have been lost. we would have been saved Oh. I Now we're stopping the world. stopped it in its tracks But nothing's too broken to find a way back So before it's over. before you run Ah. didn't we have fun?  'Cause you and me We were always meant to. always meant to be We were always meant to. always meant to You and me We were always meant to. always meant to be  Oh-oh-oh-oh Oh-oh-oh-oh Oh. didn't we have fun? Oh-oh-oh-oh Oh-oh-oh-oh Oh. didn't we have fun?  But then. maybe we could again
Coldplay,Charlie Brown,Oooo. wooo  Stole a key Took a car downtown where the lost boys meet Took a car downtown and took what they offered me To set me free I saw the lights go down at the end of the scene Saw the lights go down and standing in front of me  Oooo-ooo-ooo  In my scarecrow dreams When they smash my heart into smithereens Be a bright red rose come bursting through concrete Be a cartoon heart Light a fire. a fire. a spark Light a fire. a flame in my heart We'll run wild We'll be glowing in the dark  Oooo-ooo-ooo We'll be glowing in the dark A-woo.-a-wooooo  All the boys. all the girls All that matters in the world All the boys. all the girls All the madness that occurs All the highs. all the lows As the room a-spinning goes We'll run riot We'll be glowing in the dark  Oooo-ooo-ooo  So we'll soar Luminous and wired We'll be glowing in the dark
Coldplay,Don’t Panic,Bones. sinking like stones All that we fought for Homes. places we've grown All of us are done for  We live in a beautiful world Yeah. we do. yeah. we do We live in a beautiful world  Bones. sinking like stones All that we fought for Homes. places we've grown All of us are done for  And we live in a beautiful world Yeah. we do. yeah. we do We live in a beautiful world   And we live in a beautiful world Yeah. we do. yeah. we do We live in a beautiful world  Oh. all that I know There's nothing here to run from 'Cause yeah. everybody here's got somebody to lean on
